 2.77500230E-01  14046.9 2.690E+03 6.602E+14 1.651E+01 3.207E+02 0.000E+00 1.352E-06 0.000E+00 1.592E+06
 3.66380676E-01  14942.9 3.551E+03 8.239E+14 1.527E+01 2.948E+02 0.000E+00 9.624E-06 0.000E+00 1.622E+06
 4.92947356E-01  15925.9 4.781E+03 1.048E+15 1.448E+01 2.767E+02 0.000E+00 6.951E-04 2.363E+01 1.645E+06
 6.67668043E-01  16990.0 6.480E+03 1.345E+15 1.418E+01 2.692E+02 0.000E+00 1.372E-03 8.874E+01 1.696E+06
 9.05024149E-01  18153.1 8.791E+03 1.725E+15 1.395E+01 2.633E+02 0.000E+00 6.971E-04 2.130E+01 1.784E+06
 1.22582200E+00  19414.7 1.191E+04 2.201E+15 1.382E+01 2.611E+02 0.000E+00 1.062E-05 0.000E+00 1.905E+06
 1.65250719E+00  20786.2 1.607E+04 2.783E+15 1.398E+01 2.627E+02 0.000E+00 0.000E+00 0.000E+00 2.037E+06
 2.21461055E+00  22271.4 2.154E+04 3.488E+15 1.414E+01 2.651E+02 0.000E+00 0.000E+00 0.000E+00 2.158E+06
 2.96553050E+00  23885.0 2.885E+04 4.360E+15 1.395E+01 2.629E+02 0.000E+00 0.000E+00 0.000E+00 2.261E+06
 3.96017319E+00  25621.2 3.854E+04 5.431E+15 1.434E+01 2.692E+02 0.000E+00 0.000E+00 0.000E+00 2.355E+06
 5.24472472E+00  27502.2 5.103E+04 6.702E+15 1.487E+01 2.778E+02 0.000E+00 0.000E+00 0.000E+00 2.447E+06
 6.88122396E+00  29524.3 6.694E+04 8.191E+15 1.570E+01 2.733E+02 0.000E+00 0.000E+00 0.000E+00 2.538E+06
PRADK 1.3468E+01
BEGIN                    ITERATION  15 COMPLETED
